1.999991999999999992e+00,1.249999000000000082e+00,6.912182999999999693e-15
1.999991999999999992e+00,1.249999000000000082e+00,5.000000000000000000e+00
1.999991999999999992e+00,1.249999000000000082e+00,1.000000000000000000e+01
1.999991999999999992e+00,9.870692999999999273e+00,6.912182999999999693e-15
1.999991999999999992e+00,9.870692999999999273e+00,5.000000000000000000e+00
1.999991999999999992e+00,9.870692999999999273e+00,1.000000000000000000e+01
1.999991999999999992e+00,1.849136999999999986e+01,6.912182999999999693e-15
1.999991999999999992e+00,1.849136999999999986e+01,5.000000000000000000e+00
1.999991999999999992e+00,1.849136999999999986e+01,1.000000000000000000e+01
1.999991999999999992e+00,2.711206999999999923e+01,6.912182999999999693e-15
1.999991999999999992e+00,2.711206999999999923e+01,5.000000000000000000e+00
1.999991999999999992e+00,2.711206999999999923e+01,1.000000000000000000e+01
1.999991999999999992e+00,3.573275999999999897e+01,6.912182999999999693e-15
1.999991999999999992e+00,3.573275999999999897e+01,5.000000000000000000e+00
1.999991999999999992e+00,3.573275999999999897e+01,1.000000000000000000e+01
1.999991999999999992e+00,4.435343999999999909e+01,6.912182999999999693e-15
1.999991999999999992e+00,4.435343999999999909e+01,5.000000000000000000e+00
1.999991999999999992e+00,4.435343999999999909e+01,1.000000000000000000e+01
1.999991999999999992e+00,5.297413000000000238e+01,6.912182999999999693e-15
1.999991999999999992e+00,5.297413000000000238e+01,5.000000000000000000e+00
1.999991999999999992e+00,5.297413000000000238e+01,1.000000000000000000e+01
1.999991999999999992e+00,6.159483000000000175e+01,6.912182999999999693e-15
1.999991999999999992e+00,6.159483000000000175e+01,5.000000000000000000e+00
1.999991999999999992e+00,6.159483000000000175e+01,1.000000000000000000e+01
1.999991999999999992e+00,7.021551999999999794e+01,6.912182999999999693e-15
1.999991999999999992e+00,7.021551999999999794e+01,5.000000000000000000e+00
1.999991999999999992e+00,7.021551999999999794e+01,1.000000000000000000e+01
1.999991999999999992e+00,7.883620000000000516e+01,6.912182999999999693e-15
1.999991999999999992e+00,7.883620000000000516e+01,5.000000000000000000e+00
1.999991999999999992e+00,7.883620000000000516e+01,1.000000000000000000e+01
1.999991999999999992e+00,8.745690000000000452e+01,6.912182999999999693e-15
1.999991999999999992e+00,8.745690000000000452e+01,5.000000000000000000e+00
1.999991999999999992e+00,8.745690000000000452e+01,1.000000000000000000e+01
1.999991999999999992e+00,9.607759000000000071e+01,6.912182999999999693e-15
1.999991999999999992e+00,9.607759000000000071e+01,5.000000000000000000e+00
1.999991999999999992e+00,9.607759000000000071e+01,1.000000000000000000e+01
1.999991999999999992e+00,1.046983000000000033e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.046983000000000033e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.046983000000000033e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.133190000000000026e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.133190000000000026e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.133190000000000026e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.219397000000000020e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.219397000000000020e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.219397000000000020e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.305603000000000122e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.305603000000000122e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.305603000000000122e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.391810000000000116e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.391810000000000116e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.391810000000000116e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.478017000000000110e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.478017000000000110e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.478017000000000110e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.564224000000000103e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.564224000000000103e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.564224000000000103e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.650431000000000097e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.650431000000000097e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.650431000000000097e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.736638000000000090e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.736638000000000090e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.736638000000000090e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.822845000000000084e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.822845000000000084e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.822845000000000084e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.909052000000000078e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.909052000000000078e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.909052000000000078e+02,1.000000000000000000e+01
1.999991999999999992e+00,1.995259000000000071e+02,6.912182999999999693e-15
1.999991999999999992e+00,1.995259000000000071e+02,5.000000000000000000e+00
1.999991999999999992e+00,1.995259000000000071e+02,1.000000000000000000e+01
1.999991999999999992e+00,2.081465000000000032e+02,6.912182999999999693e-15
1.999991999999999992e+00,2.081465000000000032e+02,5.000000000000000000e+00
1.999991999999999992e+00,2.081465000000000032e+02,1.000000000000000000e+01
1.999991999999999992e+00,2.167672000000000025e+02,6.912182999999999693e-15
1.999991999999999992e+00,2.167672000000000025e+02,5.000000000000000000e+00
1.999991999999999992e+00,2.167672000000000025e+02,1.000000000000000000e+01
1.999991999999999992e+00,2.253879000000000019e+02,6.912182999999999693e-15
1.999991999999999992e+00,2.253879000000000019e+02,5.000000000000000000e+00
1.999991999999999992e+00,2.253879000000000019e+02,1.000000000000000000e+01
1.999991999999999992e+00,2.340086000000000013e+02,6.912182999999999693e-15
1.999991999999999992e+00,2.340086000000000013e+02,5.000000000000000000e+00
1.999991999999999992e+00,2.340086000000000013e+02,1.000000000000000000e+01
1.999991999999999992e+00,2.426293000000000006e+02,6.912182999999999693e-15
