1.999992,1.249999,6.912183e-15
1.999992,1.249999,5.0
1.999992,9.870693,6.912183e-15
1.999992,9.870693,6.912183e-15
1.999992,1.249999,5.0
1.999992,9.870693,5.0
1.999992,9.870693,6.912183e-15
1.999992,9.870693,5.0
1.999992,18.49137,6.912183e-15
1.999992,18.49137,6.912183e-15
1.999992,9.870693,5.0
1.999992,18.49137,5.0
1.999992,18.49137,6.912183e-15
1.999992,18.49137,5.0
1.999992,27.11207,6.912183e-15
1.999992,27.11207,6.912183e-15
1.999992,18.49137,5.0
1.999992,27.11207,5.0
1.999992,27.11207,6.912183e-15
1.999992,27.11207,5.0
1.999992,35.73276,6.912183e-15
1.999992,35.73276,6.912183e-15
1.999992,27.11207,5.0
1.999992,35.73276,5.0
1.999992,35.73276,6.912183e-15
1.999992,35.73276,5.0
1.999992,44.35344,6.912183e-15
1.999992,44.35344,6.912183e-15
1.999992,35.73276,5.0
1.999992,44.35344,5.0
1.999992,44.35344,6.912183e-15
1.999992,44.35344,5.0
1.999992,52.97413,6.912183e-15
1.999992,52.97413,6.912183e-15
1.999992,44.35344,5.0
1.999992,52.97413,5.0
1.999992,52.97413,6.912183e-15
1.999992,52.97413,5.0
1.999992,61.59483,6.912183e-15
1.999992,61.59483,6.912183e-15
1.999992,52.97413,5.0
1.999992,61.59483,5.0
1.999992,61.59483,6.912183e-15
1.999992,61.59483,5.0
1.999992,70.21552,6.912183e-15
1.999992,70.21552,6.912183e-15
1.999992,61.59483,5.0
1.999992,70.21552,5.0
1.999992,70.21552,6.912183e-15
1.999992,70.21552,5.0
1.999992,78.8362,6.912183e-15
1.999992,78.8362,6.912183e-15
1.999992,70.21552,5.0
1.999992,78.8362,5.0
1.999992,78.8362,6.912183e-15
1.999992,78.8362,5.0
1.999992,87.4569,6.912183e-15
1.999992,87.4569,6.912183e-15
1.999992,78.8362,5.0
1.999992,87.4569,5.0
1.999992,87.4569,6.912183e-15
1.999992,87.4569,5.0
1.999992,96.07759,6.912183e-15
1.999992,96.07759,6.912183e-15
1.999992,87.4569,5.0
1.999992,96.07759,5.0
1.999992,96.07759,6.912183e-15
1.999992,96.07759,5.0
1.999992,104.6983,6.912183e-15
1.999992,104.6983,6.912183e-15
1.999992,96.07759,5.0
1.999992,104.6983,5.0
1.999992,104.6983,6.912183e-15
1.999992,104.6983,5.0
1.999992,113.319,6.912183e-15
1.999992,113.319,6.912183e-15
1.999992,104.6983,5.0
1.999992,113.319,5.0
1.999992,113.319,6.912183e-15
1.999992,113.319,5.0
1.999992,121.9397,6.912183e-15
1.999992,121.9397,6.912183e-15
1.999992,113.319,5.0
1.999992,121.9397,5.0
1.999992,121.9397,6.912183e-15
1.999992,121.9397,5.0
1.999992,130.5603,6.912183e-15
1.999992,130.5603,6.912183e-15
1.999992,121.9397,5.0
1.999992,130.5603,5.0
1.999992,130.5603,6.912183e-15
1.999992,130.5603,5.0
1.999992,139.181,6.912183e-15
1.999992,139.181,6.912183e-15
1.999992,130.5603,5.0
1.999992,139.181,5.0
1.999992,139.181,6.912183e-15
1.999992,139.181,5.0
1.999992,147.8017,6.912183e-15
1.999992,147.8017,6.912183e-15
1.999992,139.181,5.0
1.999992,147.8017,5.0
1.999992,147.8017,6.912183e-15
1.999992,147.8017,5.0
1.999992,156.4224,6.912183e-15
1.999992,156.4224,6.912183e-15
1.999992,147.8017,5.0
1.999992,156.4224,5.0
1.999992,156.4224,6.912183e-15
1.999992,156.4224,5.0
1.999992,165.0431,6.912183e-15
1.999992,165.0431,6.912183e-15
1.999992,156.4224,5.0
1.999992,165.0431,5.0
1.999992,165.0431,6.912183e-15
1.999992,165.0431,5.0
1.999992,173.6638,6.912183e-15
1.999992,173.6638,6.912183e-15
